 no_of_dependents, education, self_employed, income_annual, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
4,1,1,0.9175257731958762,0.7168367346938774,12,0.8466666666666667,0.886986301369863,0.6082474226804123,0.4884318766066838,0.6598639455782314,1
0,2,1,0.7113402061855669,0.46683673469387754,20,0.7833333333333334,0.660958904109589,0.6752577319587628,0.5861182519280206,0.34693877551020413,1
0,2,2,0.9072164948453607,0.7168367346938774,4,0.52,0.003424657534246575,0.3711340206185567,0.6838046272493574,0.8979591836734695,1
3,1,1,0.12371134020618556,0.06122448979591836,14,0.865,0.04452054794520548,0.07731958762886598,0.09511568123393316,0.08843537414965986,1
1,1,2,0.8865979381443299,0.5076530612244897,6,0.5450000000000002,0.8321917808219178,0.8298969072164948,0.44473007712082263,0.8095238095238095,1
3,2,1,0.5360824742268041,0.3673469387755102,4,0.09833333333333338,0.4246575342465754,0.5103092783505154,0.38046272493573263,0.41496598639455784,0
1,1,2,0.6082474226804123,0.47959183673469385,6,0.06833333333333336,0.1986301369863014,0.30412371134020616,0.3110539845758355,0.4285714285714286,0
1,1,2,0.08247422680412371,0.08418367346938775,4,0.45000000000000007,0.03767123287671233,0.06701030927835051,0.08740359897172237,0.06802721088435375,1
3,1,1,0.7731958762886597,0.45408163265306123,20,0.7266666666666668,0.2705479452054795,0.7474226804123711,0.7403598971722366,0.6802721088435375,1
1,1,1,0.6082474226804123,0.32142857142857145,2,0.0033333333333334103,0.3082191780821918,0.3865979381443299,0.39331619537275064,0.489795918367347,0
2,2,1,0.7731958762886597,0.5280612244897959,12,0.20000000000000007,0.5547945205479452,0.22164948453608246,0.6966580976863754,0.7142857142857143,0
4,1,1,0.4639175257731959,0.29846938775510207,2,0.19333333333333336,0.20205479452054792,0.422680412371134,0.3264781491002571,0.46258503401360546,0
2,1,1,0.9175257731958762,0.8801020408163265,20,0.8933333333333333,0.7328767123287672,0.5618556701030928,0.7789203084832905,0.6734693877551021,1
0,1,1,0.5773195876288659,0.3163265306122449,12,0.38,0.2910958904109589,0.37628865979381443,0.49614395886889456,0.5170068027210885,0
4,2,2,0.8556701030927835,0.6275510204081632,2,0.17500000000000004,0.0684931506849315,0.020618556701030927,0.5501285347043703,0.7755102040816327,0
2,1,1,0.9999999999999999,0.8443877551020408,14,0.8050000000000002,0.571917808219178,0.8298969072164948,0.532133676092545,0.6462585034013606,1
4,2,1,0.18556701030927833,0.09438775510204081,10,0.56,0.07534246575342465,0.0,0.09511568123393316,0.11564625850340136,1
1,2,1,0.49484536082474223,0.42091836734693877,6,0.685,0.2191780821917808,0.3917525773195876,0.40359897172236503,0.217687074829932,1
1,1,1,0.30927835051546393,0.29336734693877553,16,0.9133333333333333,0.1917808219178082,0.16494845360824742,0.18508997429305915,0.1564625850340136,1
1,2,1,0.8041237113402061,0.7015306122448979,8,0.8400000000000001,0.273972602739726,0.08247422680412371,0.6889460154241646,0.8027210884353743,1
0,2,1,0.10309278350515463,0.06377551020408163,14,0.9866666666666668,0.11301369863013698,0.005154639175257732,0.07712082262210797,0.11564625850340136,1
2,2,1,0.5773195876288659,0.5739795918367346,14,0.6600000000000001,0.4178082191780822,0.010309278350515464,0.5269922879177379,0.326530612244898,1
1,1,2,0.23711340206185563,0.18622448979591835,20,0.9800000000000002,0.2568493150684932,0.21649484536082475,0.15681233933161956,0.1292517006802721,1
1,2,1,0.04123711340206185,0.028061224489795915,10,0.665,0.017123287671232876,0.02577319587628866,0.025706940874035994,0.054421768707483,1
5,1,2,0.4845360824742268,0.3239795918367347,10,0.9416666666666667,0.4589041095890411,0.19072164948453607,0.37017994858611825,0.44217687074829937,1
2,1,1,0.9484536082474226,0.943877551020408,14,0.13833333333333342,0.2705479452054795,0.8195876288659794,0.6889460154241646,0.5238095238095238,0
2,1,2,0.5257731958762886,0.4846938775510204,16,0.1133333333333334,0.5068493150684932,0.020618556701030927,0.29048843187660667,0.25170068027210885,0
5,2,2,0.5051546391752577,0.39540816326530615,4,0.5116666666666667,0.2089041095890411,0.39690721649484534,0.3161953727506427,0.4761904761904762,1
4,2,1,0.27835051546391754,0.21938775510204078,18,0.8783333333333334,0.017123287671232876,0.17525773195876287,0.2802056555269923,0.108843537414966,1
1,1,2,0.9175257731958762,0.8596938775510203,12,0.6200000000000001,0.2979452054794521,0.08247422680412371,0.8329048843187662,0.5986394557823129,1
3,2,1,0.8865979381443299,0.673469387755102,12,0.6800000000000002,0.5513698630136986,0.788659793814433,0.6838046272493574,0.653061224489796,1
4,2,2,0.24742268041237112,0.21683673469387754,10,0.6366666666666667,0.15753424657534248,0.2422680412371134,0.2570694087403599,0.108843537414966,1
1,1,1,0.979381443298969,0.6428571428571428,18,0.7350000000000001,0.7534246575342466,0.31958762886597936,0.8868894601542417,0.33333333333333337,1
5,2,1,0.04123711340206185,0.022959183673469385,8,0.07166666666666666,0.00684931506849315,0.03608247422680412,0.03341902313624679,0.04081632653061225,0
0,1,1,0.4020618556701031,0.2755102040816327,16,0.8083333333333333,0.2363013698630137,0.27319587628865977,0.21079691516709514,0.326530612244898,1
1,2,1,0.8041237113402061,0.7066326530612245,20,0.8833333333333335,0.7705479452054794,0.6494845360824743,0.6503856041131106,0.7210884353741497,1
2,1,2,0.8865979381443299,0.673469387755102,16,0.6600000000000001,0.4452054794520548,0.788659793814433,0.5141388174807199,0.7414965986394558,1
1,1,2,0.0,0.0,12,0.6616666666666668,0.023972602739726026,0.015463917525773195,0.010282776349614397,0.006802721088435375,1
0,1,1,0.3711340206185567,0.29081632653061223,2,0.08500000000000008,0.00684931506849315,0.34536082474226804,0.31362467866323906,0.2108843537414966,1
3,1,2,0.6804123711340205,0.548469387755102,10,0.42666666666666675,0.565068493150685,0.47938144329896903,0.4832904884318766,0.3673469387755102,1
0,1,2,0.8659793814432989,0.8035714285714285,2,0.9916666666666667,0.7773972602739726,0.8195876288659794,0.49614395886889456,0.34693877551020413,1
2,1,1,0.26804123711340205,0.20663265306122447,10,0.39,0.2876712328767123,0.24742268041237112,0.2647814910025707,0.10204081632653061,0
0,1,2,0.8041237113402061,0.7525510204081632,12,0.7266666666666668,0.023972602739726026,0.8092783505154639,0.7840616966580978,0.5714285714285715,1
2,1,1,0.21649484536082472,0.13265306122448978,16,0.5483333333333333,0.16095890410958902,0.14948453608247422,0.17223650385604114,0.1292517006802721,1
4,1,1,0.7628865979381443,0.40561224489795916,20,0.595,0.0684931506849315,0.47938144329896903,0.724935732647815,0.3741496598639456,1
2,1,2,0.27835051546391754,0.28061224489795916,12,0.8983333333333334,0.0273972602739726,0.26288659793814434,0.20051413881748073,0.17687074829931973,1
4,2,2,0.7938144329896907,0.6479591836734693,18,0.4816666666666667,0.1506849315068493,0.015463917525773195,0.6426735218508998,0.6666666666666667,1
2,2,2,0.17525773195876287,0.10714285714285714,6,0.8416666666666668,0.07876712328767123,0.15979381443298968,0.11568123393316196,0.1564625850340136,1
3,2,1,0.4536082474226804,0.3392857142857143,20,0.7150000000000001,0.04794520547945205,0.4587628865979381,0.43444730077120824,0.40136054421768713,1
1,2,2,0.24742268041237112,0.18877551020408162,6,0.16500000000000004,0.13013698630136988,0.22164948453608246,0.22107969151670953,0.2380952380952381,0
2,2,2,0.2577319587628866,0.16326530612244897,8,0.18833333333333335,0.2636986301369863,0.041237113402061855,0.22879177377892032,0.1564625850340136,0
5,1,1,0.6288659793814433,0.32908163265306123,16,0.03500000000000003,0.2328767123287671,0.20618556701030927,0.38303341902313626,0.4829931972789116,0
0,1,1,0.24742268041237112,0.18367346938775508,2,0.9216666666666669,0.14726027397260272,0.20103092783505155,0.23907455012853474,0.09523809523809525,1
4,2,1,0.7731958762886597,0.5892857142857142,6,0.16666666666666674,0.136986301369863,0.17525773195876287,0.5269922879177379,0.7278911564625851,0
0,1,1,0.7422680412371133,0.40816326530612246,16,0.55,0.386986301369863,0.6804123711340206,0.7223650385604113,0.36054421768707484,1
3,1,1,0.7319587628865979,0.5433673469387754,20,0.42833333333333334,0.0684931506849315,0.1958762886597938,0.6709511568123394,0.6326530612244898,1
1,1,2,0.27835051546391754,0.18622448979591835,2,0.09666666666666668,0.030821917808219176,0.03608247422680412,0.2519280205655527,0.14285714285714288,0
3,1,1,0.6597938144329897,0.4005102040816326,10,0.3500000000000001,0.04452054794520548,0.24742268041237112,0.33419023136246784,0.4285714285714286,0
2,1,1,0.2577319587628866,0.23724489795918366,14,0.42333333333333334,0.20205479452054792,0.010309278350515464,0.2544987146529563,0.1292517006802721,1
3,1,1,0.8350515463917525,0.6989795918367346,4,0.4933333333333334,0.7054794520547946,0.7938144329896907,0.5424164524421594,0.5034013605442177,1
0,1,2,0.4845360824742268,0.4642857142857143,8,0.5983333333333334,0.3047945205479452,0.08762886597938144,0.37017994858611825,0.33333333333333337,1
4,1,1,0.7938144329896907,0.7755102040816326,10,0.036666666666666736,0.3664383561643836,0.6804123711340206,0.7712082262210798,0.4285714285714286,0
5,1,1,0.8865979381443299,0.5357142857142857,14,0.9200000000000002,0.2773972602739726,0.32989690721649484,0.724935732647815,0.6734693877551021,1
5,2,2,0.3917525773195876,0.3520408163265306,18,0.5883333333333334,0.20205479452054792,0.211340206185567,0.23393316195372751,0.3673469387755102,1
4,1,1,0.3814432989690722,0.2270408163265306,12,0.7283333333333335,0.09931506849315068,0.11855670103092783,0.30848329048843187,0.35374149659863946,1
3,1,1,0.7731958762886597,0.4744897959183673,2,0.4716666666666667,0.3219178082191781,0.15463917525773196,0.42159383033419023,0.6326530612244898,1
1,1,1,0.3711340206185567,0.24744897959183673,16,0.9550000000000001,0.1780821917808219,0.14432989690721648,0.2570694087403599,0.272108843537415,1
5,1,2,0.8041237113402061,0.6811224489795917,20,0.4916666666666667,0.15753424657534248,0.26804123711340205,0.6298200514138819,0.7074829931972789,1
5,1,1,0.32989690721649484,0.28061224489795916,20,0.9516666666666667,0.226027397260274,0.20103092783505155,0.24164524421593833,0.163265306122449,1
5,1,1,0.5463917525773195,0.4719387755102041,12,0.5050000000000001,0.11643835616438356,0.03608247422680412,0.532133676092545,0.34013605442176875,1
0,2,2,0.7731958762886597,0.7397959183673468,14,0.8350000000000002,0.21575342465753422,0.6082474226804123,0.5938303341902315,0.3197278911564626,1
5,1,2,0.3917525773195876,0.23214285714285712,4,0.7050000000000001,0.010273972602739725,0.0,0.3033419023136247,0.1360544217687075,1
5,2,1,0.5876288659793814,0.568877551020408,18,0.55,0.0821917808219178,0.21649484536082475,0.41645244215938304,0.46258503401360546,1
0,2,1,0.24742268041237112,0.24489795918367344,20,0.1133333333333334,0.1267123287671233,0.07731958762886598,0.12596401028277637,0.1360544217687075,0
3,1,2,0.6597938144329897,0.5586734693877551,12,0.7650000000000001,0.3082191780821918,0.1134020618556701,0.4730077120822622,0.5782312925170069,1
0,2,1,0.08247422680412371,0.06887755102040817,18,0.13666666666666671,0.07876712328767123,0.03608247422680412,0.08226221079691516,0.06122448979591837,0
4,2,1,0.061855670103092786,0.06377551020408163,16,0.5750000000000002,0.03424657534246575,0.07216494845360824,0.05141388174807198,0.04081632653061225,1
0,1,2,0.30927835051546393,0.1530612244897959,6,0.9633333333333334,0.2328767123287671,0.26804123711340205,0.20051413881748073,0.2448979591836735,1
4,1,2,0.845360824742268,0.5892857142857142,12,0.08333333333333337,0.6438356164383562,0.4690721649484536,0.699228791773779,0.45578231292517013,0
3,1,1,0.5773195876288659,0.4413265306122449,6,0.7000000000000002,0.17123287671232879,0.21649484536082475,0.4755784061696658,0.44897959183673475,1
0,2,1,0.7319587628865979,0.7091836734693877,10,0.6216666666666668,0.4726027397260274,0.06185567010309278,0.41131105398457585,0.6054421768707483,1
1,1,2,0.3814432989690722,0.1964285714285714,6,0.2466666666666667,0.00684931506849315,0.0979381443298969,0.2442159383033419,0.272108843537415,0
2,2,1,0.4536082474226804,0.4005102040816326,4,0.7000000000000002,0.003424657534246575,0.20618556701030927,0.30848329048843187,0.28571428571428575,1
0,1,2,0.3505154639175258,0.30612244897959184,2,0.0,0.1815068493150685,0.15463917525773196,0.35989717223650386,0.3673469387755102,1
4,1,2,0.7525773195876289,0.7244897959183673,20,0.3666666666666667,0.16095890410958902,0.18041237113402062,0.38303341902313626,0.38775510204081637,0
1,1,2,0.5154639175257731,0.375,12,0.8233333333333335,0.11301369863013698,0.3711340206185567,0.41645244215938304,0.34693877551020413,1
3,1,1,0.4329896907216495,0.24744897959183673,8,0.9583333333333335,0.2054794520547945,0.26804123711340205,0.2930591259640103,0.27891156462585037,1
1,2,1,0.5051546391752577,0.32142857142857145,14,0.3883333333333334,0.2328767123287671,0.34536082474226804,0.36246786632390743,0.2653061224489796,0
0,1,2,0.5979381443298969,0.5943877551020408,6,0.7933333333333334,0.476027397260274,0.13917525773195877,0.5938303341902315,0.5986394557823129,1
2,1,2,0.3711340206185567,0.28316326530612246,6,0.6766666666666667,0.03767123287671233,0.20618556701030927,0.3033419023136247,0.1904761904761905,1
3,1,2,0.26804123711340205,0.27040816326530615,2,0.6833333333333333,0.023972602739726026,0.12371134020618556,0.13624678663239076,0.2448979591836735,1
5,1,1,0.6494845360824741,0.45918367346938777,4,0.05500000000000005,0.2808219178082192,0.020618556701030927,0.5501285347043703,0.4761904761904762,0
2,2,1,0.14432989690721648,0.15561224489795916,4,0.8116666666666668,0.03767123287671233,0.015463917525773195,0.13367609254498716,0.07482993197278912,1
4,1,2,0.5463917525773195,0.46683673469387754,12,0.44833333333333336,0.4657534246575343,0.31958762886597936,0.4987146529562982,0.49659863945578236,1
0,1,1,0.9690721649484535,0.5051020408163265,16,0.21166666666666667,0.25,0.11855670103092783,0.8791773778920309,0.5034013605442177,0
0,1,2,0.7010309278350515,0.7015306122448979,16,0.5666666666666667,0.3972602739726028,0.19072164948453607,0.40359897172236503,0.5578231292517007,1
2,2,2,0.3917525773195876,0.19897959183673466,16,0.020000000000000018,0.1232876712328767,0.10824742268041238,0.38046272493573263,0.2108843537414966,0
1,2,1,0.8144329896907216,0.7806122448979591,12,0.27333333333333343,0.4691780821917808,0.5051546391752577,0.4524421593830334,0.5102040816326531,0
2,2,1,0.6597938144329897,0.5739795918367346,8,0.31666666666666676,0.2123287671232877,0.5154639175257731,0.455012853470437,0.435374149659864,0
5,1,2,0.4020618556701031,0.2525510204081633,12,0.21833333333333338,0.21575342465753422,0.1134020618556701,0.3444730077120823,0.29251700680272114,0
1,1,2,0.6597938144329897,0.6249999999999999,4,0.33333333333333337,0.2979452054794521,0.211340206185567,0.42159383033419023,0.41496598639455784,1
4,1,2,0.5051546391752577,0.30357142857142855,14,0.3516666666666667,0.0958904109589041,0.30927835051546393,0.46272493573264784,0.23129251700680273,0
4,1,2,0.8247422680412371,0.635204081632653,18,0.6516666666666668,0.20205479452054792,0.4587628865979381,0.724935732647815,0.7142857142857143,1
1,2,1,0.9587628865979381,0.6147959183673468,14,0.6600000000000001,0.8767123287671232,0.34536082474226804,0.750642673521851,0.4285714285714286,1
0,2,1,0.7628865979381443,0.6964285714285714,2,0.2283333333333334,0.3458904109589041,0.5773195876288659,0.7017994858611826,0.46258503401360546,1
2,2,1,0.845360824742268,0.5229591836734693,12,0.05833333333333335,0.2328767123287671,0.634020618556701,0.46786632390745503,0.6870748299319729,0
4,1,2,0.7628865979381443,0.6326530612244897,4,0.6183333333333334,0.16095890410958902,0.6804123711340206,0.6966580976863754,0.29251700680272114,1
4,2,1,0.12371134020618556,0.08673469387755102,12,0.5350000000000001,0.1095890410958904,0.04639175257731959,0.12339331619537276,0.12244897959183675,1
4,2,1,0.2577319587628866,0.16581632653061223,10,0.2583333333333334,0.1643835616438356,0.13402061855670103,0.18251928020565555,0.1836734693877551,0
1,1,1,0.0,0.005102040816326529,10,0.9266666666666667,0.02054794520547945,0.010309278350515464,0.005141388174807198,0.01360544217687075,1
3,1,2,0.04123711340206185,0.04591836734693877,16,0.9866666666666668,0.0273972602739726,0.020618556701030927,0.053984575835475584,0.034013605442176874,1
4,1,2,0.5154639175257731,0.32142857142857145,16,0.865,0.11986301369863013,0.211340206185567,0.4241645244215938,0.5102040816326531,1
0,2,1,0.5051546391752577,0.288265306122449,10,0.01333333333333342,0.3013698630136986,0.06701030927835051,0.26735218508997427,0.4761904761904762,0
4,1,1,0.9278350515463917,0.46683673469387754,2,0.9816666666666667,0.9246575342465754,0.21649484536082475,0.8483290488431877,0.6598639455782314,1
5,2,2,0.6494845360824741,0.5841836734693877,18,0.6883333333333335,0.2328767123287671,0.07216494845360824,0.33676092544987146,0.489795918367347,1
0,1,2,0.8556701030927835,0.5280612244897959,6,0.6083333333333334,0.1267123287671233,0.49484536082474223,0.699228791773779,0.7687074829931974,1
